,created_at,login,name,type,company,location,contributions,public_repos,followers,following
2259,2014,SizeLee,Size Lee,User,,,,11,2,13
2260,2015,caikeal,Keal,User,,Suzhou,,41,11,28
2261,2013,hachi-zzq,朱正钱,User,,,,52,4,52
2262,2016,yanjinhuagood,闫驚鏵,User,,通江县洪口镇松溪乡五村三社(沙溪角溪沟),,10,5,291
2263,2011,yobdc,白玉豆酱拌面,User,,"Shanghai, China",,23,14,89
2264,2018,demoanddemo,,User,,,,51,3,104
2265,2017,Sowevo,,User,,,,23,4,3
2266,2017,JonnyBanana,Jonny Banana,User,WebChainSolutions - SappohSamaWorkshop -  Trolling Studios - ROOM#101 - H0wT0hAck - HTML.IT/Makers ,Bologna -  Italy,,106,1203,13742
2267,2017,EIETMC2,,User,,,,1,4,3
2268,2016,JoJoJoJoJoJoJo,Joseph Wang - Elico Corp,User,,,,23,1,3
2269,2015,laowa,,User,,,,2,0,6
2270,2017,yanzhi321,,User,,,,20,4,72
2271,2016,aqzwy,Mr.AI,User,,,,11,0,13
2272,2016,GuZhebin,gzbin,User,,,,3,0,27
2273,2015,ahbon123,,User,,Beijing,,5,2,189
2274,2013,huachen0216,huachen0216,User,Yonyou,Beijing,,77,8,31
2275,2015,isuperqiang,落英坠露,User,,"Hangzhou, China",,33,18,78
2276,2017,toddyeah,,User,,,,0,0,1
2277,2018,githublhc,,User,,,,2,0,5
2278,2015,zfz15011,zhengkoko,User,mintoo.cn,,,26,3,32
2279,2017,ds19991999,2333,User,,,,8,4,45
2280,2013,liuzuil,Liu,User,58赶集,Beijing,,19,11,54
2281,2017,larryzin,Larry Zin,User,SCUT,"Canton, Shenzhen",,11,1,34
2282,2015,DragonII78,,User,,,,1,0,1
2283,2017,Sar-Kerson,Leiqi Yao,User,,"Dalian, China",,33,5,22
2284,2016,lihuat,phkj_data_group,User,phkj,chengdu,,10,1,7
2285,2012,houfeng0923,houfeng,User,,Mars,,29,23,62
2286,2017,qjyoung,乔健勇,User,,山西 晋中,,17,7,23
2287,2018,625099504,,User,,,,3,0,2
2288,2014,Alex9029,Alex Wang,User,Hust,Beijing,,33,0,11
2289,2016,1432886945,,User,,,,13,3,141
2290,2015,lisidi,思迪,User,KingNet,Shanghai,,69,48,68
2291,2016,Dingxiang2016,,User,,,,0,0,33
2292,2012,ronanhardiman,Brucelq,User,,,,154,32,476
2293,2016,wuchaoliang,,User,,广州番禺,,1,9,51
2294,2014,freskyme,,User,,,,7,0,14
2295,2012,richi-chen,richi chen,User,free,Taiwan,,19,11,15
2296,2014,renyijiu,,User,,,,19,6,24
2297,2016,HuangCongQing,重庆同学,User,,"Chongqing, China",,122,59,38
2298,2013,birdgun,,User,,,,124,1,10
2299,2018,dpeng1203,Watercress movies,User,,,,29,1,14
2300,2015,Juary88,Liudingyi,User,Unionbigdata,,,103,10,58
2301,2016,wsfcsk,Fire,User,,China ,,1,0,1
2302,2013,zhangfy068,FFish,User,,,,70,8,38
2303,2012,dreamyboy,Allen,User,,,,28,8,119
2304,2016,tianhanfangyan,daiyang,User,,China,,41,4,6
2305,2017,1073280291,OrrsRosx,User,,,,11,0,4
2306,2013,sheepstarli,李晨星,User,,北京,,21,11,30
2307,2018,tiandao1994,子帅,User,,"Shanghai,China",,6,0,2
2308,2017,mkfoyw,mkfoyw,User,,,,15,5,16
2309,2016,wangfangxuedaima,王方,User,JD,北京,,24,1,31
2310,2016,SmileTower,,User,,,,10,0,18
2311,2012,MajorGeneralMao,,User,,,,4,24,1531
2312,2015,SJTUboy,Angle_He,User,SJTU,Shanghai,,263,34,815
2313,2016,dengyingguo,,User,,,,43,8,36
2314,2017,qepan0520,,User,,,,0,0,3
2315,2017,FuyaoLi2017,,User,,,,22,2,20
2316,2017,chenyuhang331,,User,,,,19,0,55
2317,2017,bury1111,bury,User,,,,8,0,7
2318,2015,WangYueScream,WangYue,User,,中国河南,,55,24,346
2319,2017,pixcat8102,Pixcat,User,,,,6,3,13
2320,2017,HurryUpWb,haoey,User,,mars,,17,3,23
2321,2015,wangjiahong666,Jiahong Wang,User,Hatch,"Helsinki, Finland",,211,7,54
2322,2018,AreYouQQ,,User,,,,1,107,14279
2323,2016,suhao,,User,@IQIYI @Intehel,"ShangHai, China",,9,18,296
2324,2012,jeewinchang,JeeWin,User,,china,,10,13,29
2325,2018,Zessay,Zhu Shuai,User,,"Wuhan, China",,31,1,21
2326,2013,tismagic,Tismagic,User,,,,39,2,41
2327,2013,doudoupo,,User,,,,7,0,1
2328,2016,qicaiyun,baiwei,User,,,,43,2,134
2329,2018,zstu-lly,lly,User,,,,18,1,11
2330,2015,shinalone,UlionTse,User,,Beijing,,59,9,89
2331,2015,Irvindu,,User,,,,0,1,11
2332,2017,pawn9527,,User,,,,10,0,15
2333,2017,luweixiaoxiao,mengqing,User,,,,5,0,23
2334,2015,huaziwang,,User,,,,7,1,26
2335,2015,huangcaocao,,User,,,,21,2,10
2336,2017,jaydenxxx,Jayden,User,,,,38,1,8
2337,2017,catchonme,catchme ,User,baidu,,,33,34,228
2338,2012,xfstudio,windy,User,xfstudio,Chengdu,,251,3,34
2339,2015,wchuanghard,Bill_Chuang,User,,"Atherton, CA",,7,33,463
2340,2016,paynexianr,Steve Kissinger,User,,,,8,2,10
2341,2015,huayanqiaq,cike,User,,,,17,4,70
2342,2015,jwangee,Jianfeng-NSL,User,,Los Angeles,,13,2,17
2343,2015,nicewahson,sugar.wahson,User,@rngame,,,100,39,464
2344,2015,DUALDUKE,,User,,,,11,1,33
2345,2018,mygithubbo,,User,公司,地址,,20,0,14
2346,2013,peterlee2008,,User,,,,120,9,198
2347,2015,imuhao,CaiMuhao,User,,,,18,21,80
2348,2014,JamesLinus,JamesLinus,User,Intel,"new york, USA",,4107,197,4914
2349,2017,YangQuan666,杨权,User,,,,9,2,11
2350,2015,yrwanziqi,,User,,,,40,3,33
2351,2017,hqzh,,User,@sz-star,All over the place,,20,4,13
2352,2015,neciszhang,Necis,User,,Shanghai ,,27,1,10
2353,2016,mujinveil,,User,,,,27,1,12
2354,2016,aikaiqiang,aikaiqiang,User,,ShenZhen,,44,3,35
2355,2018,Mr-NB,,User,,,,11,0,7
2356,2012,creasy2010,杨晓东,User,千米网,中国.南京,,23,31,183
2357,2015,dahaifeige,Afei,User,Heilongjiang University,Beijing. China,,10,1,57
2358,2015,uprightws,Wang.Song,User,,,,5,0,4
2359,2016,lvm0306,Lovesosoi,User,,杭州,,21,32,46
2360,2015,KB5201314,imlk,User,,BUPT,,19,57,96
2361,2017,hisenbergs,Brian Zhang,User,Agilent Tech.,Shanghai,,0,0,2
2362,2018,18626879419,,User,,,,0,0,1
2363,2018,mrxuyong,Mr.Xu,User,千米网,中国.南京,,34,19,173
2364,2014,SeeMoonUp,limeng,User, Anhui University of Science and Technology,china,,7,0,6
2365,2013,kimifdw,kimifdw,User,aux,China,,179,17,222
2366,2016,Ewenwan,Wan Youwen,User,Tongji University,Shanghai,,727,624,176
2367,2013,cggos,Hongchen Gao,User,,"Beijing City,China",,41,46,140
2368,2014,gaochengcai,,User,,,,4,1,11
2369,2018,User-Hrsat,Hrsat,User,,earth,,2,1,7
2370,2018,nanba-dengtao,,User,,,,3,0,1
2371,2016,RyanZHe,Ziming He,User,Georgia Tech,Atlanta,,15,12,286
2372,2015,HaohongWANG,Rubik,User,,,,4,5,13
2373,2012,smallbaby,Jason zhang,User,PD,,,218,3,22
2374,2018,grennshadow,,User,,,,4,0,5
2375,2016,cizel,Cizel,User,@XiaoMi,"Beijing, China",,63,24,75
2376,2018,yhl123,HaiLong,User,,,,5,3,3
2377,2013,phonix2012,,User,,,,246,1,36
2378,2016,mukae1997,,User,,,,24,4,16
2379,2017,chenwbyx,,User,,,,11,1,2
2380,2018,itechzone,,User,,,,1,0,17
2381,2012,halfslipper,halfslipper,User,,,,9,11,249
2382,2012,zhaozhenqiang,,User,,,,14,2,29
2383,2018,raz4ever,,User,,,,0,0,5
2384,2016,gangjie,,User,,,,1,1,1
2385,2017,jackchow621,JackChow,User,,shenzhen guangdong,,23,5,13
2386,2015,yayayahei,,User,,,,8,0,5
2387,2015,yennanliu,yennj12,User,,London,,168,14,211
2388,2010,weibobo,,User,,,,141,8,40
2389,2017,DismalSnail,DismalSnail,User,,,,19,2,11
2390,2015,leeway001,,User,,,,37,0,20
2391,2017,MyOnlyWayUp,Night,User,,,,32,0,2
2392,2012,yejinlei,yejinlei,User,,,,56,24,36
2393,2017,WangYang-wy,王阳,User,Sichuan University,ChengDu,,11,133,108
2394,2015,yang123vc,,User,,,,1867,16,161
2395,2012,4u4v,水木清华,User,水木工作室,China,,28,16,9
2396,2013,zacker330,翟志军,User,,"GuangDong, China",,80,103,768
2397,2017,L1L,,User,,,,12,0,8
2398,2018,kylwao,,User,,,,0,0,12
2399,2018,KFGameHacker,K.F.GameHacker,User,https://github.com/settings/sessions,,,9,0,33
2400,2016,asd2003asd,,User,,,,57,1,22
2401,2018,hongdahuang,hongdahuang,User,,,,0,0,2
2402,2016,YJWWZHANG,二氷,User,(╯' - ')╯︵ ┻━┻  , ┬─┬ ノ( ' - 'ノ) ,,25,6,52
2403,2018,jankin987,Zhongjie Mao,User,,,,2,0,5
2404,2017,EuniceF,Eunice,User,,,,31,0,5
2405,2018,DavidZhangdw,,User,,,,28,0,20
2406,2017,supervons,supervons,User,,Beijing,,10,4,7
2407,2018,auroralzone,xqiang,User,,,,2,0,4
2408,2016,Hjiaooo,Hjiaooo,User,,,,17,0,32
2409,2018,youdianqian,,User,,,,3,3,4
2410,2015,AngelicaWan88,,User,,,,0,0,8
2411,2016,dexterduan,,User,,,,3,0,6
2412,2015,zhangkun0625,zarkx,User,,,,32,11,49
2413,2016,thxit,,User,,,,10,0,6
2414,2017,zfzi,zhangfeng,User,,,,4,0,5
2415,2016,SmithXiong,xiong,User,,"Xi'an,China",,22,1,6
2416,2013,YucongDing,ChrisDing,User,,,,8,7,34
2417,2016,keenlee123,Lee,User,,,,1,3,53
2418,2017,wys18,,User,,,,8,1,7
2419,2016,leekoko,李宇斌,User,广州科猫学院,中国 广东 广州,,20,11,36
2420,2013,haryhouqin,,User,,,,4,17,442
2421,2016,leslieSie,leslieSie,User,,,,78,146,12
2422,2013,Yggdrasill-7C9,枯れない花,User,,梦里,,92,43,100
2423,2015,lilyef2000,,User,,,,47,4,43
2424,2016,orange-soda,Soda,User,,,,2,1,36
2425,2011,jacksmion,jacksmion,User,eisoo,"changsha,hunan,china",,13,1,25
2426,2018,roseitou,,User,,,,1,0,1
2427,2018,lyz22233,,User,,,,0,0,7
2428,2016,xvcy,,User,,,,16,1,24
2429,2018,daguoqlg,,User,,,,3,0,1
2430,2017,740065512,,User,,,,1,0,3
2431,2018,xiwer1,,User,,,,1,0,5
2432,2014,xuewenfei,xuewenfei,User,,,,170,4,86
2433,2018,blankFtp,,User,,,,0,0,2
2434,2018,dudongpeng, Elysium,User,,zhenzhou,,7,4,11
2435,2017,Pangkejian,,User,,,,1,0,1
2436,2015,leo1900227,Zhiliang Lin,User,Jinan University(Guangzhou),Guangzhou,,10,3,186
2437,2010,zhuoyr,zhuoyr,User,JUHU.COM,Xiamen China,,27,5,19
2438,2016,chuanfe,wuchuan,User,Syman,"Nanjing, China",,34,9,78
2439,2018,RorshachE0,,User,,,,1,0,8
2440,2012,zw1232002,coly,User,,,,11,20,22
2441,2018,QQ4830163,,User,,,,8,0,12
2442,2018,add1112,,User,,,,1,0,3
2443,2016,lrlxz1127,,User,,,,7,0,4
2444,2013,wainshine,wainshine,User,,beijing,,9,170,1091
2445,2018,linzhi01,,User,,,,0,0,2
2446,2018,apol2305,,User,,,,4,0,1
2447,2016,sleepworld,,User,,,,6,4,13
2448,2015,ihoey,Ihoey,User,@WildDogTeam @DreamStacks ,"BeiJing, China",,29,54,17
2449,2018,Jxysir,BugMan,User,,,,7,10,78
2450,2012,netstao,super,User,,,,145,61,138
2451,2017,panghaoran,庞浩然&Paul,User,,Beijing,,37,6,96
2452,2017,Styx11,Styx,User,,"Hangzhou, China",,7,2,6
2453,2017,haskellcg,WangBin,User,,,,17,3,68
2454,2013,visense,visense,User,,,,377,1,8
2455,2017,bjxiaoaimin,,User,,,,0,0,2
2456,2015,eagleonefight,eagleone,User,Suzhou University of Science and Technology,"Soochow,China, Asia",,5,5,14
2457,2018,diguacheng,,User,,,,5,0,9
2458,2017,molvqingtai,John Wu,User,,,,17,1,5
2459,2011,zhkzyth,hugo,User,null,shenzhen@China,,53,95,1201
2460,2017,jianghongxiu,,User,,,,0,0,19
2461,2014,liutianze,,User,,,,357,3,13
2462,2014,guapier,瓜皮,User,中安信业,深圳市福田区车公庙时代科技大厦,,84,27,90
2463,2017,yanghuazai,,User,,,,3,0,13
2464,2018,Panjr,,User,,北京,,8,1,13
2465,2012,jxltom,,User,,,,76,12,92
2466,2014,shanshuiguochu,山水过处,User,,Shanghai,,4,4,3
2467,2011,erma928,Jimin Feng,User,,Wuhan China,,5,4,49
2468,2017,Hongbosherlock,Xu Hongbo,User,SiChuan University,Cheng Du,,14,4,32
2469,2015,Jakexxh,Jake Xue,User,,China,,22,5,21
2470,2018,xiang1210,,User,,,,2,0,1
2471,2017,Neulana,Neulana,User,localhost,"Shanghai, China",,31,22,70
2472,2012,zhengger,Frank Zheng,User,,,,248,3,143
2473,2013,svcvit,svcvit,User,,Shanghai,,61,7,61
2474,2014,benxin,Benson,User,,shenzhen,,9,0,5
2475,2015,lcfevr,Taki,User,,,,15,5,7
2476,2017,iqbalhossen1993,iqbalhossen1993,User,YOUNGONE,"Korean EPZ,Anowara.",,1,30,834
2477,2012,ugo5,,User,,"Hangzhou, Zhejiang, China",,39,9,25
2478,2014,stanye,Stan Ye,User,urban-tech,Shanghai,,5,8,32
2479,2013,yuanmouren1hao,Golden Li,User,,,,32,11,22
2480,2017,lin3713271998,jack_lin,User,,,,5,3,21
2481,2012,NirViaje,,User,KAST&EDS,,,32,34,392
2482,2018,Baroncheng,,User,,,,1,0,3
2483,2014,ningwhy,,User,,,,3,1,5
2484,2017,ZikeX,,User,ZikeX,In ChengDu,,560,9,144
2485,2018,lnaive,lnaive,User,@LearnSolid ,shanghai,,6,4,87
2486,2015,jiongjiongqiaodaima,,User,,,,1,0,7
2487,2013,HaynesRuan,Haynes.Ruan,User,,,,15,1,16
2488,2018,wkd-lidashuang,,User,,,,17,1,11
2489,2018,nanrenne,E_Page,User,,,,0,0,10
2490,2018,yuuFen,,User,,,,2,0,2
2491,2012,chinesesoft,,User,,,,32,3,10
2492,2018,Jeonwang,Sarah Wang,User,,Shenzhen China,,0,0,32
2493,2015,isyue,,User,,,,9,0,6
2494,2013,csh159,dennis,User,,,,142,28,465
2495,2015,leon2017,leon,User,,Shanghai,,109,86,338
2496,2018,sxyuanhAlex,sx_alex,User,,Beijing,,13,0,3
2497,2014,Style-sen,,User,,,,76,0,10
2498,2016,yzk19930501,,User,,,,44,5,93
2499,2016,624990742,屌丝爷霉儿,User,求带走,北京,,6,4,81
2500,2013,bjsunhe,,User,lu.com,Shanghai,,65,20,344
2501,2017,Superxzz,,User,,,,34,1,4
2502,2017,sjcfr,,User,,,,2,0,9
2503,2015,pengcgithub,Tracy,User,,,,31,6,22
2504,2016,Asura-one,,User,,,,8,5,52
2505,2018,Leo-xxx,,User,,,,198,0,33
2506,2018,henuyh,na,User,,,,6,1,18
2507,2013,zhenyong,Huang ZhenYong,User,,Shenzhen,,60,60,52
2508,2015,Ybow,,User,,,,4,4,186
2509,2017,suyichen,,User,,,,13,0,6
2510,2010,dongfeiwww,Fei,User,,Mountain View,,49,188,89
2511,2016,thatman6666,徐江西,User,北方民族大学,遗传,,8,1,4
2512,2018,fengqianan,,User,,,,0,0,7
2513,2015,iOSBoy,Tony,User,,Beijing,,47,25,257
2514,2018,spritteego,sprittee,User,,广州,,22,1,8
2515,2012,nkysg,nk_ysg,User,,beijing,,112,8,165
2516,2016,pangtong97,pangtong,User,,,,6,1,21
2517,2018,Atguome,Atguome Guo,User,,"Chine, Guangdong, Guangzhou",,2,0,11
2518,2015,a731062834,,User,,"HangZhou,China",,18,7,236
2519,2018,lidianxiang,,User,,,,61,1,11
2520,2015,seanhuai,纳如,User,,"Guangzhou,China",,10,20,61
2521,2017,efreeway,,User,,,,46,0,3
2522,2017,tgshg,,User,,,,5,0,3
2523,2018,EllenMengqiXu,,User,,,,8,1,6
2524,2018,ericssy,,User,,,,2,0,3
2525,2015,dong5981,,User,,,,1,0,2
2526,2016,yangml6,,User,,,,11,0,13
2527,2018,glodsky,,User,,,,24,2,42
2528,2017,huangmengying1994,,User,,,,0,1,101
2529,2015,ju0632,Ju0632,User,,,,14,3,176
2530,2017,cucker0,,User,,,,22,2,8
2531,2014,Methimpact,methimpact,User,/\/\3K4 |\|3K4|_,127.0.0.1,,101,51,538
2532,2016,zhaoyingjie,,User,Central South University,"ChangSha,China",,12,16,27
2533,2017,wgshun,oh，ss,User,,"Beijing, China",,3,2,12
2534,2017,eggnice,,User,no work,sky,,7,4,10
2535,2012,hyddd,hyddd,User,,"Guangzhou, P.R.China",,13,6,18
2536,2013,sogouo,sogouo,User,,,,21,4,102
2537,2014,huminted,胡敏,User,,Sichuang Mianyang,,31,10,66
2538,2013,lovejavaee,Jeff M,User,,,,939,95,1894
2539,2015,Lispre,,User,,,,276,284,40452
2540,2018,SGF009,,User,,,,0,1,10
2541,2018,fh2000126,yuki,User,,,,12,25,31
2542,2016,Mick-Brujah,Mick,User,,,,42,0,31
2543,2018,xingmath,xingmath,User,,NanJing,,6,1,37
2544,2017,igxm,,User,,,,6,0,44
2545,2015,JailbreakFox,Jesse Tsui,User,,,,5,7,22
2546,2018,Kaer05,,User,,,,1,0,3
2547,2013,Hkmu,He Jie,User,,Hangzhou,,3,19,143
2548,2014,shuangzhiling,,User,,,,5,0,13
2549,2017,Supremeyh,Supremeyh,User,,Tokyo,,19,0,58
2550,2014,chengstone,程世东,User,,Tokyo,,69,159,62
2551,2010,shawjia,,User,,"Shenzhen, China",,32,80,555
2552,2013,dkmeteor,Dean Ding,User,Free,China ShangHai,,52,553,24
2553,2012,zhufuing,zhufu,User,,Beijing,,16,32,345
2554,2014,adgvcxz,adgvcxz,User,,"Chengdu, China",,19,15,39
2555,2018,Neebla,,User,,,,2,0,9
2556,2012,onyas,morty,User,,Xiamen China,,44,14,122
2557,2018,GH2019,,User,,,,3,0,6
2558,2012,nicosommi,nico,User,@integracionesagiles ,"Buenos Aires, Argentina",,51,10,18
2559,2017,sillymistake,,User,,,,8,4,12
2560,2018,RiversLEECN,RiversLEECN,User,,china,,20,0,4
2561,2014,cooper1x,linkstar,User,,杭州,,14,3,133
2562,2017,hjy15759633702,,User,,,,35,0,4
2563,2016,LeeGitHub0817,LEE,User,,,,31,1,19
2564,2018,stiverick610,,User,,,,23,2,28
2565,2016,Zomfice,,User,,shanghai,,40,1,64
2566,2018,robinsonsu,robinsonsu,User,,,,0,1,40
2567,2013,zhangazheng,zhangazheng,User,,,,48,15,22
2568,2013,zhiyue,zhiyue,User,Guangdong University of Technology,guangzhou,,384,56,141
2569,2016,flowpig,,User,,,,23,3,28
2570,2013,xiongxianzhu,zhuxiongxian,User,,广东广州天河区,,240,13,15
2571,2018,veiTian,,User,,,,0,0,3
2572,2017,chongfalong,,User,,,,20,0,1
2573,2018,yuanzhoulvpai,,User,,,,0,0,6
2574,2017,HSQCoollaughing,,User,,,,139,0,79
2575,2013,Jiangew,Jiangew,User,Innovation Works,Beijing Haidian,,177,23,78
2576,2012,jeffreywugz,Jeff,User,"startup, Co-founder and CTO",Beijing,,675,39,759
2577,2018,JosephChy,,User,,China,,0,0,2
2578,2016,shytime,Qi Yang,User,Xi'an University of Science and Technology,"Xi'an,China",,16,1,15
2579,2016,GeekTan,,User,,Beijing,,24,16,32
2580,2015,wishwzp,wishwzp,User,,"NanJin,China",,12,5,22
2581,2015,jingyihiter,mjy,User,HIT,Harbin China,,15,38,95
2582,2013,geosson,geosson,User,,,,71,3,58
2583,2016,fighterhit,,User,,,,19,0,51
2584,2014,billhhh,Bill Wang,User,,Australia,,77,97,307
2585,2013,Sanster,Qing,User,,Shanghai,,47,43,138
2586,2017,edgemaker,,User,,,,9,3,69
2587,2016,MachineLP,,User,MachineLP,https://t.zsxq.com/e62RFub,,165,328,65
2588,2017,PEGASUS1993,PEGASUS ,User,Umbrella Corporation,"Pasadena,California",,26,6,62
2589,2015,Glepooek,,User,,,,9,0,5
2590,2018,Ymy214,,User,,,,15,0,12
2591,2019,gc19861210,,User,,,,2,0,2
2592,2018,jade111,,User,,,,0,0,7
2593,2017,SWEDEN1003,,User,,,,8,0,37
2594,2013,rtu,Tony Tu,User,,Canada,,212,25,67
2595,2016,shareBeautiful,,User,,,,21,2,9
2596,2017,gochao,shewang,User,,,,481,2,178
2597,2014,ChenHaolong,,User,,,,20,6,7
2598,2018,KennethYCK,Kenneth Yeung,User,,Hong Kong,,3,3,4
2599,2017,zxcasd848955,陈振,User,无,hefei China,,10,0,12
2600,2018,wangfeiwest,,User,,,,2,0,1
2601,2014,LouisYang2019,杨林川,User,家里蹲,"ShenZhen,China",,3,0,2
2602,2018,lazycece,W,User,,"Chengdu, China",,6,0,6
2603,2013,xiaoluoboding,Yunwei Xiao ,User,JD.com,Beijing,,34,147,251
2604,2016,james-cain,reyshieh,User,,"Shenzhen,China",,37,32,477
2605,2012,qizhou2019,meng.qizhou,User,,Beijing,,66,0,22
2606,2018,Kylin92,Foxgeek,User,,北京,,12,0,20
2607,2019,RodmanZhao,,User,,,,0,0,1
2608,2012,Wangjunyu,浚宇,User,,,,8,80,52
2609,2014,suhanyujie,suhanyu,User,顶点集团,Asia/Shanghai,,69,27,199
2610,2015,gilbert-yuan,静静,User,,shanghai,,31,20,71
2611,2015,XWJACK,Jack,User,,,,59,13,77
2612,2015,xixihuang,,User,,,,9,0,7
2613,2018,DD4lx,,User,,,,4,1,22
2614,2018,Solar914,solarshub,User,,xiamen,,0,1,2
2615,2015,PsYear,wendell,User,,,,13,8,79
2616,2018,chenzhou0812,,User,,,,0,0,12
2617,2017,yumgh,yuming,User,,shenzhen,,2,3,36
2618,2013,dybwall1234,Don,User,,,,89,14,33
2619,2010,deer-hope,南知,User,Alibaba,HangZhou,,119,15,136
2620,2018,heguohui2018,heguohui2018,User,,,,4,6,226
2621,2018,WatermelonIsMe,Watermelon,User,FBI,San Francisco,,7,1,6
2622,2012,alreadydone,Junyan Xu,User,,,,33,53,577
2623,2014,lenovobenben,lenovobenben,User,,California,,24,3,7
2624,2015,zelinhehe,武坤,User,,杭州,,10,5,57
2625,2018,seven7eight8,limengna,User,,,,1,3,259
2626,2018,chaojunke,BlueSeaBear,User,,,,1,14,868
2627,2017,ShaunAgni,,User,,,,20,0,24
2628,2019,liangzaifeng,李远锋,User,,,,6,36,143
2629,2014,weaming,garden.yuen,User,,"Shenzhen, China",,103,61,295
2630,2017,mrwhite24,,User,,,,33,0,5
2631,2016,liu-song,halst,User,,,,39,4,226
2632,2013,gold3bear,gold3bear,User,,shanghai,,165,29,46
2633,2016,Bonjour430,,User,,,,14,1,101
2634,2014,DowneyTung,Downey Tung,User,,,,17,2,12
2635,2017,sohyunQVQ,Lin,User,,China,,18,0,5
2636,2018,fenglei110,tortoise,User,,北京,,13,14,2
2637,2018,Fieyina,infinity,User,GF Securities,Shenzhen,,2,1,15
2638,2013,sudami,,User,,Beijing,,201,28,100
2639,2017,RemmyChen,,User,,,,19,0,2
2640,2012,fengjixuchui,,User,,,,2189,21,1570
2641,2014,LLCChen,,User,,,,44,0,35
2642,2017,jorcy,,User,,,,1,0,3
2643,2019,xingjian1,,User,,,,1,0,3
2644,2018,kingdomrain002,,User,,,,8,0,28
2645,2019,weimingjuncn,Mingjun Wei,User,,Nanning,,1,0,57
2646,2016,Yikhan,Yikhan,User,,Sydney,,16,6,3
2647,2017,calelin,T,User,Insulting_Steamed_Bun ,"Kansas City, MO",,3039,46,9578
2648,2019,pysmart,,User,,,,0,1,39
2649,2017,blackdogss,,User,,,,3,0,6
2650,2018,redcsh,,User,,,,1,0,13
2651,2017,feng-dan,Adrian,User,fengdan,,,33,0,1
2652,2013,xuliker,Aaron.L.Xu,User,@Intel,SHZ Site,,14,112,2176
2653,2018,xuntaowang,xuntaowang,User,,,,4,0,6
2654,2016,scsd3211,chenzhuo,User,,,,30,0,6
2655,2016,ZhidaSong,,User,,,,12,1,21
2656,2015,wuzhenbin,吴圳彬,User,,,,15,1,4
2657,2016,gygygygy2007,,User,,,,24,0,3
2658,2016,Littlesqx,Littlesqx,User,,Shenzhen,,12,21,219
2659,2013,zhichaofu,halihi,User,,ShangHai,,0,13,10
2660,2016,songshuiyang,songshuiyang,User,,广东 深圳,,23,11,27
2661,2014,Nightonke,Weiping Huang,User,,"Guangzhou, China",,40,1623,50
2662,2016,IurKwan,,User,,,,5,5,55
2663,2014,biezhihua,biezhihua,User,优酷,北京,,50,64,47
2664,2017,calvin008,calvin,User,,,,10,1,3
2665,2013,Cr321,Rui Cai,User,webeyemob,"Nanjing, China",,7,3,14
2666,2016,lelewolf,浪里个浪,User,,china,,32,1,34
2667,2010,stardiviner,Kin,User,,"Water, China",,312,80,335
2668,2015,kingser,yc,User,,,,22,0,10
2669,2012,appleshan,Apple Shan,User,Freelancer,"GuangZhou, Guangdong, China",,56,35,90
2670,2017,Wuwei9536,Wien Wu,User,weimob,"ShangHai,China",,22,0,23
2671,2012,flowithwind,,User,,,,3,0,1
2672,2013,xuyze,Zeny,User,,,,6,0,1
2673,2014,experdot,,User,,,,8,39,12
2674,2015,lian899,,User,,,,153,1,3
2675,2012,s503483121,Lusitian,User,,,,1,0,2
2676,2012,qioixiy,qioixiy,User,a@b.com,china,,83,28,221
2677,2014,cntoast,,User,,,,7,0,5
2678,2018,laugh12321,Laugh,User,,Northern Hemisphere,,9,3,6
2679,2018,huaq-dd,,User,,,,0,0,24
2680,2018,yesxcv,,User,,,,4,0,1
2681,2015,just-a-bot,Justin Bot,User,,,,0,43,13583
2682,2016,GaoStudio,JayeGao,User,,Beijing,,33,7,42
2683,2018,daiyoting,,User,,,,3,0,2
2684,2015,zhaojunlike,阿俊,User,oeynet, YiBin  Sichuan,,121,37,24
2685,2018,JuChunChen,JachinChen,User,,,,2,0,14
2686,2017,universebang,Richard Yang,User,,,,25,1,38
2687,2013,q980916297,,User,,,,2,0,3
2688,2019,wiseaha,,User,,,,0,0,10
2689,2018,chaotianjiao,,User,,,,0,0,2
2690,2016,yanghcc,Anglo,User,,shanghai city.,,91,9,57
2691,2012,wwj718,,User,codelab.club,"GuangZhou, China",,353,699,354
2692,2015,liaokongVFX,了空,User,,Beijing,,29,43,223
2693,2018,tanweish,,User,,,,0,0,7
2694,2017,raopanfeng,PanFeng Rao,User,,"Wuhan, China",,0,6,253
2695,2016,shipengqi,shipengqi,User,@microfocus,"Shanghai, China",,27,33,70
2696,2015,windstormeye,Piron Weng,User,@ifLab ,Beijing,,51,187,159
2697,2016,windorz9,,User,,,,105,7,383
2698,2019,zkf0529,,User,,,,0,0,7
2699,2018,sivionww,,User,,,,0,0,2
2700,2016,wukuai,,User,滴滴出行,Beijing,,25,23,81
2701,2017,Howe829,HoweChen,User,,,,9,0,4
2702,2015,keevalking,Keeval King,User,,,,0,0,10
2703,2016,luolitao,Eric Luo,User,,"Guangzhou, China",,24,6,282
2704,2017,lxorc,,User,,,,19,1,10
2705,2013,WeJie,WeJie,User,,,,32,20,462
2706,2014,jacobdong,jacobdong,User,,,,97,7,34
2707,2018,univerone,Jiang Shanshan,User,Nankai University,TianJin,,5,1,12
2708,2015,lineuman,lineuman,User,,,,32,12,32
2709,2011,tubu,,User,,,,53,6,24
